ticker,cluster_date,n_insiders,total_value,window_start,window_end,spy_5d_prior,spy_10d_prior,vix
CERE,2023-10-16,10,934999874.28,2023-10-16,2023-10-16,0.8674947617399188,2.043028855983858,17.209999084472656
SODI,2023-10-16,4,1540414.8,2023-10-16,2023-10-16,0.8674947617399188,2.043028855983858,17.209999084472656
ATXS,2023-10-16,4,27982792.32,2023-10-16,2023-10-16,0.8674947617399188,2.043028855983858,17.209999084472656
ACHR,2023-10-16,6,419635014.72,2023-10-16,2023-10-16,0.8674947617399188,2.043028855983858,17.209999084472656
ACDC,2023-10-17,3,32913690.12,2023-10-17,2023-10-17,0.34057413531991076,3.422732824201729,17.8799991607666
QRHC,2023-10-17,8,1471551.52,2023-10-17,2023-10-17,0.34057413531991076,3.422732824201729,17.8799991607666
RGF,2023-10-17,5,1202000.0,2023-10-11,2023-10-17,0.34057413531991076,3.422732824201729,17.8799991607666
DAWN,2023-10-18,4,59919969.84,2023-10-18,2023-10-18,-1.4003594110300392,1.3069207949325197,19.219999313354492
BLFS,2023-10-19,4,41499905.4,2023-10-19,2023-10-19,-1.6672086399766048,0.454645750643134,21.399999618530273
AMAM,2023-10-23,4,36552415.56,2023-10-23,2023-10-23,-3.5730810487954083,-2.736582577986511,20.3700008392334
ARQT,2023-10-24,5,1000000.0,2023-10-24,2023-10-24,-2.841602666069932,-2.5107062944592164,18.969999313354492
NTRS,2023-10-24,3,1711192.5,2023-10-23,2023-10-24,-2.841602666069932,-2.5107062944592164,18.969999313354492
TRML,2023-10-24,3,203500.0,2023-10-24,2023-10-24,-2.841602666069932,-2.5107062944592164,18.969999313354492
EXFY,2023-10-27,4,1675428.48,2023-10-27,2023-10-27,-2.4953142078361306,-4.825037502361341,21.270000457763672
CFFN,2023-10-27,3,258192.98,2023-10-27,2023-10-27,-2.4953142078361306,-4.825037502361341,21.270000457763672
UEIC,2023-10-27,4,599654.4,2023-10-27,2023-10-27,-2.4953142078361306,-4.825037502361341,21.270000457763672
LC,2023-10-31,12,623100.0,2023-10-31,2023-10-31,-1.281789443971516,-4.08696874702815,18.139999389648438
TEX,2023-10-31,3,437369.3,2023-10-27,2023-10-31,-1.281789443971516,-4.08696874702815,18.139999389648438
NYC,2023-11-01,6,13742790.0,2023-11-01,2023-11-01,1.223806675010266,-1.7549483272411195,16.8700008392334
RPTX,2023-11-02,10,28213524.0,2023-11-02,2023-11-02,4.414002474957559,1.0154160068469646,15.65999984741211
KYMR,2023-11-02,10,53005907.7,2023-11-02,2023-11-02,4.414002474957559,1.0154160068469646,15.65999984741211
BALY,2023-11-03,4,530170.0,2023-11-03,2023-11-03,5.84641400984172,3.205213402569086,14.90999984741211
NMRA,2023-11-03,7,7699612.9,2023-11-03,2023-11-03,5.84641400984172,3.205213402569086,14.90999984741211
MKL,2023-11-03,3,297468.72,2023-11-03,2023-11-03,5.84641400984172,3.205213402569086,14.90999984741211
RMCF,2023-11-06,7,638279.52,2023-11-06,2023-11-06,4.836502167304252,3.6222204849785333,14.890000343322754
LXEO,2023-11-07,11,52499942.0,2023-11-07,2023-11-07,4.478718080584025,3.1395209010303398,14.8100004196167
LAZY,2023-11-07,5,2710000.0,2023-11-07,2023-11-07,4.478718080584025,3.1395209010303398,14.8100004196167
INTZ,2023-11-08,3,716655.71,2023-11-02,2023-11-08,3.4519400695630718,4.717991817562004,14.449999809265137
MACK,2023-11-08,4,1051507.56,2023-11-08,2023-11-08,3.4519400695630718,4.717991817562004,14.449999809265137
ADV,2023-11-09,3,303520.24,2023-11-09,2023-11-09,0.7150242957108994,5.160587960777685,15.289999961853027
AEVA,2023-11-09,3,43143346.98,2023-11-09,2023-11-09,0.7150242957108994,5.160587960777685,15.289999961853027
ALPN,2023-11-09,3,14062500.0,2023-11-09,2023-11-09,0.7150242957108994,5.160587960777685,15.289999961853027
AURA,2023-11-09,3,29514987.3,2023-11-07,2023-11-09,0.7150242957108994,5.160587960777685,15.289999961853027
MODG,2023-11-10,3,500400.0,2023-11-10,2023-11-10,1.361884515339453,7.287919932283843,14.170000076293945
TXO,2023-11-10,4,8581564.0,2023-11-10,2023-11-10,1.361884515339453,7.287919932283843,14.170000076293945
SNCR,2023-11-10,6,1108655.4,2023-11-10,2023-11-10,1.361884515339453,7.287919932283843,14.170000076293945
RXO,2023-11-13,7,19910072.98,2023-11-09,2023-11-13,1.0328570508758463,5.919313371830863,14.760000228881836
GEG,2023-11-13,4,1477073.52,2023-11-13,2023-11-13,1.0328570508758463,5.919313371830863,14.760000228881836
MDGL,2023-11-13,6,93471062.52,2023-11-13,2023-11-13,1.0328570508758463,5.919313371830863,14.760000228881836
JANX,2023-11-13,5,24943214.9,2023-11-13,2023-11-13,1.0328570508758463,5.919313371830863,14.760000228881836
KLG,2023-11-13,4,1705801.55,2023-11-13,2023-11-13,1.0328570508758463,5.919313371830863,14.760000228881836
TKO,2023-11-14,5,2849817.6,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
CRGX,2023-11-14,13,189999900.0,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
BW,2023-11-14,5,790077.12,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
PCT,2023-11-14,3,438094.32,2023-11-10,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
IVFH,2023-11-14,5,862500.0,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
PFBX,2023-11-14,5,325195.0,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
HG,2023-11-14,6,15249990.0,2023-11-14,2023-11-14,2.7006539025978693,7.300326657811544,14.15999984741211
BRCC,2023-11-15,7,4022100.0,2023-11-14,2023-11-15,2.8427684368219075,6.392839169140527,14.180000305175781
SGN,2023-11-16,3,300000.0,2023-11-16,2023-11-16,3.777883893853605,4.519920977269306,14.319999694824219
GRPN,2023-11-16,4,12191295.2,2023-11-16,2023-11-16,3.777883893853605,4.519920977269306,14.319999694824219
ATNI,2023-11-20,3,660044.0,2023-11-20,2023-11-20,3.196340271391201,4.262210948130095,13.40999984741211
SOWG,2023-11-20,3,365001.0,2023-11-20,2023-11-20,3.196340271391201,4.262210948130095,13.40999984741211
AUGX,2023-11-20,3,18000000.0,2023-11-20,2023-11-20,3.196340271391201,4.262210948130095,13.40999984741211
AVD,2023-11-21,3,200136.14,2023-11-17,2023-11-21,1.0117532584714926,3.7397311149289334,13.350000381469727
MICS,2023-11-21,3,2999999.73,2023-11-21,2023-11-21,1.0117532584714926,3.7397311149289334,13.350000381469727
TLYS,2023-11-22,3,731400.0,2023-11-22,2023-11-22,1.1875180377302055,4.064044862510274,12.850000381469727
RANI,2023-11-24,3,21268478.3,2023-11-17,2023-11-24,1.1260883891728353,4.946514594911557,12.460000038146973
CTRN,2023-11-27,3,19090402.5,2023-11-27,2023-11-27,0.8185674660761857,3.1479114808440607,12.6899995803833
HTLD,2023-11-27,5,2881063.72,2023-11-20,2023-11-27,0.8185674660761857,3.1479114808440607,12.6899995803833
BRN,2023-11-27,3,211215.36,2023-11-27,2023-11-27,0.8185674660761857,3.1479114808440607,12.6899995803833
KYN,2023-11-28,5,18023388.44,2023-11-28,2023-11-28,0.14747681093837406,3.3485309430285617,12.6899995803833
DRTT,2023-12-01,5,11537163.9,2023-12-01,2023-12-01,0.8346205254758935,1.9701074794797662,12.630000114440918
GBIO,2023-12-01,3,746555.55,2023-12-01,2023-12-01,0.8346205254758935,1.9701074794797662,12.630000114440918
EYPT,2023-12-04,3,125622451.65,2023-12-04,2023-12-04,0.4862619162468716,1.3088097641693728,13.079999923706055
DRTTF,2023-12-04,5,5515895.0,2023-12-04,2023-12-04,0.4862619162468716,1.3088097641693728,13.079999923706055
MNKTQ,2023-12-05,3,8437500.0,2023-12-05,2023-12-05,0.367104060131872,0.5151222644309539,12.850000381469727
OLMA,2023-12-06,4,4640000.0,2023-12-06,2023-12-06,0.03301441788870339,0.32873069151737144,12.970000267028809
RYES,2023-12-07,3,421200.0,2023-11-07,2023-12-07,0.40097958057395144,0.7054719118305417,13.0600004196167
RMBL,2023-12-08,5,37876184.5,2023-12-08,2023-12-08,0.23959388161564607,1.076214106805288,12.350000381469727
LOVE,2023-12-11,10,38642943.4,2023-12-11,2023-12-11,1.1605277579209292,1.652432878682044,12.630000114440918
WVE,2023-12-11,4,20000000.0,2023-12-11,2023-12-11,1.1605277579209292,1.652432878682044,12.630000114440918
BH,2023-12-11,3,6395021.79,2023-12-11,2023-12-11,1.1605277579209292,1.652432878682044,12.630000114440918
IGMS,2023-12-13,6,20189334.06,2023-12-13,2023-12-13,3.4611534976706104,3.495310595238804,12.1899995803833
CTSO,2023-12-13,3,200000.08,2023-12-13,2023-12-13,3.4611534976706104,3.495310595238804,12.1899995803833
WBD,2023-12-14,4,499600000.0,2023-12-14,2023-12-14,3.007209089711055,3.420246964679912,12.479999542236328
LQDA,2023-12-14,4,18999997.96,2023-12-14,2023-12-14,3.007209089711055,3.420246964679912,12.479999542236328
PRKA,2023-12-14,4,16012700.0,2023-12-14,2023-12-14,3.007209089711055,3.420246964679912,12.479999542236328
VRCA,2023-12-15,3,20825148.93,2023-12-15,2023-12-15,2.3974024223670263,2.642740333504369,12.279999732971191
DLTR,2023-12-19,3,297845630.79,2023-12-19,2023-12-19,2.7289725509861698,4.416379879871908,12.529999732971191
WHLR,2023-12-20,6,310969.68,2023-12-20,2023-12-20,-0.07256502161191646,3.386076889275088,13.670000076293945
STCN,2023-12-20,8,572946.48,2023-12-20,2023-12-20,-0.07256502161191646,3.386076889275088,13.670000076293945
ATXS,2023-12-21,4,18352000.0,2023-12-21,2023-12-21,0.552221918130039,3.5760374755584774,13.649999618530273
SNDA,2023-12-21,3,8058900.0,2023-12-21,2023-12-21,0.552221918130039,3.5760374755584774,13.649999618530273
ATHA,2023-12-27,3,4388685.48,2023-12-27,2023-12-27,0.3516977537623081,3.090268039911086,12.430000305175781
KALV,2023-12-27,7,45259549.65,2023-12-27,2023-12-27,0.3516977537623081,3.090268039911086,12.430000305175781
ZIVO,2024-01-03,4,4747749.6,2023-12-29,2024-01-03,-1.4422365372610624,-0.6737753737931198,14.039999961853027
KALV,2024-01-03,7,5043801.28,2024-01-03,2024-01-03,-1.4422365372610624,-0.6737753737931198,14.039999961853027
STAA,2024-01-03,3,19438605.21,2024-01-03,2024-01-03,-1.4422365372610624,-0.6737753737931198,14.039999961853027
OPK,2024-01-04,3,2830508.7,2024-01-04,2024-01-04,-1.936998394784342,-1.5921130208669025,14.130000114440918
SNMP,2024-01-08,13,27759495.4,2024-01-08,2024-01-08,-0.14938162945716274,0.4019413599855174,13.079999923706055
EYPT,2024-01-09,3,51153300.0,2024-01-09,2024-01-09,0.26022038224259775,0.04854721483112448,12.760000228881836
SLDB,2024-01-11,9,100444995.56,2024-01-11,2024-01-11,1.9410215222503195,-0.033574428262429894,12.4399995803833
CELU,2024-01-12,3,16058237.25,2024-01-12,2024-01-12,1.872116158052549,-0.002098431570409615,12.699999809265137
ALTG,2024-01-17,5,3215886.4,2024-01-17,2024-01-17,-0.3355166442830092,-0.07616934473465224,14.789999961853027
PSBD,2024-01-17,4,12999974.4,2024-01-17,2024-01-17,-0.3355166442830092,-0.07616934473465224,14.789999961853027
CODI,2024-01-18,7,746241.88,2024-01-18,2024-01-18,-0.014693029193989637,1.6425198972969373,14.130000114440918
VRDN,2024-01-22,5,49999950.0,2024-01-22,2024-01-22,1.4202403958395977,3.3189451038258495,13.1899995803833
EWTX,2024-01-23,4,19999980.0,2024-01-23,2024-01-23,2.0908441279806063,2.161824591689639,12.550000190734863
CALC,2024-01-23,8,19603488.0,2024-01-23,2024-01-23,2.0908441279806063,2.161824591689639,12.550000190734863
PAYS,2024-01-23,3,770185.56,2024-01-23,2024-01-23,2.0908441279806063,2.161824591689639,12.550000190734863
ACET,2024-01-25,9,67500000.0,2024-01-25,2024-01-25,2.4218894471700407,2.4068405690525325,13.449999809265137
CRBP,2024-01-26,3,27335822.22,2024-01-26,2024-01-26,1.0322797447883896,2.3218241184723545,13.260000228881836
EXFY,2024-01-26,4,1380375.04,2024-01-26,2024-01-26,1.0322797447883896,2.3218241184723545,13.260000228881836
RLMD,2024-01-29,3,556581.71,2024-01-29,2024-01-29,1.617535086472701,3.060748369027263,13.600000381469727
CGON,2024-01-29,6,80999983.0,2024-01-29,2024-01-29,1.617535086472701,3.060748369027263,13.600000381469727
COLB,2024-01-29,3,325606.1,2024-01-29,2024-01-29,1.617535086472701,3.060748369027263,13.600000381469727
DCOM,2024-01-30,7,4357948.0,2024-01-30,2024-01-30,1.2436512012967738,3.360498137392254,13.3100004196167
AVBP,2024-01-30,8,67999932.0,2024-01-30,2024-01-30,1.2436512012967738,3.360498137392254,13.3100004196167
RMCF,2024-01-31,8,3934234.16,2024-01-31,2024-01-31,-0.5171107485905672,2.2422649200159985,14.350000381469727
SKYE,2024-01-31,8,96208247.52,2024-01-31,2024-01-31,-0.5171107485905672,2.2422649200159985,14.350000381469727
ATXS,2024-02-01,4,119998086.0,2024-02-01,2024-02-01,0.2397473519235785,2.6674432149097265,13.880000114440918
SFBC,2024-02-01,6,304902.0,2024-02-01,2024-02-01,0.2397473519235785,2.6674432149097265,13.880000114440918
EPSN,2024-02-01,3,2934878.2,2024-01-30,2024-02-01,0.2397473519235785,2.6674432149097265,13.880000114440918
MNKTQ,2024-02-02,3,2253000.0,2024-02-02,2024-02-02,1.423837768304126,2.470815501973366,13.850000381469727
RXO,2024-02-02,6,90812016.0,2024-02-02,2024-02-02,1.423837768304126,2.470815501973366,13.850000381469727
WOLF,2024-02-02,3,1027807.5,2024-02-02,2024-02-02,1.423837768304126,2.470815501973366,13.850000381469727
CRMT,2024-02-05,3,7494316.74,2024-02-05,2024-02-05,0.26054474078322737,1.8822942298540566,13.670000076293945
ANRO,2024-02-06,6,38722000.0,2024-02-06,2024-02-06,0.62947342493027,1.880953080038033,13.0600004196167
GUTS,2024-02-06,11,58999935.0,2024-02-06,2024-02-06,0.62947342493027,1.880953080038033,13.0600004196167
LCTX,2024-02-06,3,21000002.4,2024-02-06,2024-02-06,0.62947342493027,1.880953080038033,13.0600004196167
SANA,2024-02-08,15,149999932.5,2024-02-08,2024-02-08,1.864252941199094,2.1084697901823546,12.789999961853027
JSPR,2024-02-08,19,65397500.0,2024-02-08,2024-02-08,1.864252941199094,2.1084697901823546,12.789999961853027
PEPG,2024-02-09,5,136063947.6,2024-02-09,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
MRCY,2024-02-09,5,37868848.01,2024-02-09,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
PLCE,2024-02-09,6,183484604.52,2024-02-09,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
EG,2024-02-09,4,947979.55,2024-02-09,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
PTWO,2024-02-09,4,2076233.6,2024-02-09,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
BERY,2024-02-09,3,284710.0,2024-02-08,2024-02-09,1.3856697349802207,2.8292371923149546,12.930000305175781
KYTX,2024-02-12,13,121444664.0,2024-02-12,2024-02-12,1.7115143551437808,1.9765183565670852,13.930000305175781
PMNT,2024-02-12,3,500400.0,2024-02-12,2024-02-12,1.7115143551437808,1.9765183565670852,13.930000305175781
TNYA,2024-02-12,7,69999993.0,2024-02-12,2024-02-12,1.7115143551437808,1.9765183565670852,13.930000305175781
USCB,2024-02-13,3,335400.0,2024-02-13,2024-02-13,0.02023714017977538,0.649837952529443,15.850000381469727
RM,2024-02-14,7,1963226.3,2024-02-14,2024-02-14,0.09435552150721048,3.249253160758482,14.380000114440918
PRME,2024-02-15,12,240000000.0,2024-02-15,2024-02-15,0.7404972860535661,2.618554969687413,14.010000228881836
HLGN,2024-02-15,4,2689171.84,2024-02-15,2024-02-15,0.7404972860535661,2.618554969687413,14.010000228881836
GTES,2024-02-16,3,12948897.0,2024-02-16,2024-02-16,-0.3371985157409255,1.0437987614598707,14.239999771118164
MODD,2024-02-16,5,8910000.0,2024-02-16,2024-02-16,-0.3371985157409255,1.0437987614598707,14.239999771118164
LRMR,2024-02-16,11,375499923.72,2024-02-16,2024-02-16,-0.3371985157409255,1.0437987614598707,14.239999771118164
CART,2024-02-20,26,1614313406.44,2024-02-20,2024-02-20,-0.8423524427957954,0.8547449293686308,15.420000076293945
FCNCA,2024-02-20,3,2656276.7,2024-02-20,2024-02-20,-0.8423524427957954,0.8547449293686308,15.420000076293945
IOVA,2024-02-20,3,48330300.0,2024-02-20,2024-02-20,-0.8423524427957954,0.8547449293686308,15.420000076293945
HTLD,2024-02-22,4,740079.48,2024-02-22,2024-02-22,1.7911278346719735,1.8871733841884497,14.539999961853027
BNL,2024-02-26,4,427270.0,2024-02-26,2024-02-26,1.2972668999728618,0.9556940195000295,13.739999771118164
GSHD,2024-02-26,3,542448.52,2024-02-26,2024-02-26,1.2972668999728618,0.9556940195000295,13.739999771118164
RIG,2024-02-27,3,14670000.0,2024-02-27,2024-02-27,2.047251997396772,1.1876544773907192,13.430000305175781
GEG,2024-02-27,4,921600.0,2024-02-27,2024-02-27,2.047251997396772,1.1876544773907192,13.430000305175781
AMN,2024-02-28,3,1542325.26,2024-02-27,2024-02-28,1.8201563802722212,2.4651947824128886,13.84000015258789
MDRX,2024-02-28,10,1122025500.0,2024-02-28,2024-02-28,1.8201563802722212,2.4651947824128886,13.84000015258789
CTRN,2024-02-29,3,13108191.54,2024-02-29,2024-02-29,0.1142707227521264,1.9074452921461944,13.399999618530273
BH,2024-03-04,3,1257512.4,2024-03-04,2024-03-04,1.2470705647470262,2.560515298375656,13.489999771118164
ETNB,2024-03-04,5,103612500.0,2024-03-04,2024-03-04,1.2470705647470262,2.560515298375656,13.489999771118164
ACHR,2024-03-04,6,93757071.36,2024-03-04,2024-03-04,1.2470705647470262,2.560515298375656,13.489999771118164
LAB,2024-03-04,9,5782500.0,2024-03-04,2024-03-04,1.2470705647470262,2.560515298375656,13.489999771118164
WGS,2024-03-04,5,1748000.0,2024-03-04,2024-03-04,1.2470705647470262,2.560515298375656,13.489999771118164
PX,2024-03-05,6,598500.0,2024-03-05,2024-03-05,0.0493313422646878,2.0975932765513163,14.460000038146973
STHO,2024-03-06,5,558885.35,2024-03-06,2024-03-06,0.6893724727200562,2.5220765100383318,14.5
ENV,2024-03-06,4,6505204.04,2024-03-06,2024-03-06,0.6893724727200562,2.5220765100383318,14.5
CRBP,2024-03-07,3,69982678.8,2024-03-07,2024-03-07,1.3246050837793089,1.4403894423342813,14.4399995803833
ELAN,2024-03-08,3,617799.0,2024-03-06,2024-03-08,-0.22034259154975738,0.7620310636253179,14.739999771118164
LSEA,2024-03-08,4,1347989.6,2024-03-08,2024-03-08,-0.22034259154975738,0.7620310636253179,14.739999771118164
GENK,2024-03-11,4,2414091.76,2024-03-11,2024-03-11,-0.19909476670955792,1.0454929458058817,15.220000267028809
QRHC,2024-03-13,8,1697579.52,2024-03-13,2024-03-13,1.220204617016379,1.9179888444770052,13.75
HFUS,2024-03-13,3,389480.0,2024-03-12,2024-03-13,1.220204617016379,1.9179888444770052,13.75
SKYE,2024-03-13,8,36000000.0,2024-03-13,2024-03-13,1.220204617016379,1.9179888444770052,13.75
MAIA,2024-03-14,3,481059.54,2024-03-14,2024-03-14,0.02719660391469074,1.3521619352920689,14.399999618530273
BTSG,2024-03-14,3,808029.6,2024-03-14,2024-03-14,0.02719660391469074,1.3521619352920689,14.399999618530273
MCFT,2024-03-14,5,16254533.9,2024-03-14,2024-03-14,0.02719660391469074,1.3521619352920689,14.399999618530273
ISDR,2024-03-15,3,374778.6,2024-03-15,2024-03-15,-0.059777133931848185,-0.27998801099554593,14.40999984741211
AMR,2024-03-15,6,26407733.04,2024-03-15,2024-03-15,-0.059777133931848185,-0.27998801099554593,14.40999984741211
CORZ,2024-03-15,4,1188218.0,2024-03-15,2024-03-15,-0.059777133931848185,-0.27998801099554593,14.40999984741211
STKS,2024-03-15,4,4115438.72,2024-03-15,2024-03-15,-0.059777133931848185,-0.27998801099554593,14.40999984741211
RMAX,2024-03-18,3,1237680.0,2024-03-18,2024-03-18,0.6206899893216274,0.42035946132584,14.329999923706055
AAOI,2024-03-18,3,802433.8,2024-02-27,2024-03-18,0.6206899893216274,0.42035946132584,14.329999923706055
TISI,2024-03-19,4,1166611.28,2024-03-19,2024-03-19,0.10300773358957438,1.9977781855610748,13.819999694824219
LILA,2024-03-20,3,8767220.14,2024-02-26,2024-03-20,1.187500015193427,2.4221945622222663,13.039999961853027
FEIM,2024-03-20,3,298200.0,2024-03-20,2024-03-20,1.187500015193427,2.4221945622222663,13.039999961853027
TSVT,2024-03-21,4,15590680.96,2024-03-21,2024-03-21,1.7229738040949567,1.7506389983707011,12.920000076293945
LENZ,2024-03-21,5,75000376.35,2024-03-21,2024-03-21,1.7229738040949567,1.7506389983707011,12.920000076293945
ALAB,2024-03-22,3,1322892.0,2024-03-22,2024-03-22,2.232109079087538,2.1709976543219787,13.0600004196167
SPRY,2024-03-25,5,66447052.05,2024-03-25,2024-03-25,1.3473628929493515,1.97641582886735,13.1899995803833
CRK,2024-03-25,4,402000000.0,2024-03-25,2024-03-25,1.3473628929493515,1.97641582886735,13.1899995803833
IGMS,2024-03-26,6,20422746.06,2024-03-26,2024-03-26,0.6011047146404391,0.7047316325730647,13.239999771118164
NKTX,2024-03-27,6,170000000.0,2024-03-27,2024-03-27,0.516832522706919,1.710469924186015,12.779999732971191
SOWG,2024-03-28,5,1067519.0,2024-03-28,2024-03-28,0.16659181837762352,1.8924359558629922,13.010000228881836
FSBC,2024-03-28,5,5450006.25,2024-03-28,2024-03-28,0.16659181837762352,1.8924359558629922,13.010000228881836
CWEN,2024-03-28,11,49528567.44,2024-03-28,2024-03-28,0.16659181837762352,1.8924359558629922,13.010000228881836
ALDX,2024-04-01,3,5721869.01,2024-04-01,2024-04-01,0.18226219234146132,2.4184395623719968,13.649999618530273
